date,country,category,sku_id,sales_qty,true_demand,is_stockout,holiday_boost,promo_boost
2025-02-08,SG,Home,Cable_Management_Box,173,173,0,1.0,1.0
2025-02-11,SG,Electronics,Bluetooth_Speaker_Mini,110,110,0,1.0,1.0
2025-02-14,SG,Electronics,TWS_Earbuds_Pro,185,185,0,1.0,1.0
2025-02-16,SG,Beauty,Hair_Mask_Coconut,152,152,0,1.0,1.0
2025-02-17,SG,Home,Bamboo_Cutting_Board,223,223,0,1.0,1.0
2025-02-20,SG,Toys,Play_Dough_Set,231,231,0,1.0,1.0
2025-02-20,SG,Toys,Building_Blocks_500pcs,97,97,0,1.0,1.0
2025-02-20,SG,Home,Silicone_Storage_Bags,150,150,0,1.0,1.0
2025-02-21,SG,Home,Aromatherapy_Diffuser,84,84,0,1.0,1.0
2025-02-22,SG,Beauty,Hair_Mask_Coconut,228,228,0,1.0,1.0
2025-02-23,SG,Sports,Yoga_Mat_6mm,66,66,0,1.0,1.0
2025-02-24,SG,Beauty,Retinol_Night_Cream,429,429,0,1.0,1.0
2025-02-24,SG,Toys,RC_Car_Offroad,40,40,0,1.0,1.0
2025-02-25,SG,Toys,RC_Car_Offroad,43,43,0,1.0,1.0
2025-02-25,SG,Fashion,Baseball_Cap_Logo,374,374,0,1.0,1.0
2025-02-25,SG,Beauty,Jade_Roller_Set,256,256,0,1.0,1.0
2025-02-26,SG,Beauty,SPF50_Sunscreen_100ml,473,473,0,1.0,1.0
2025-02-27,SG,Fashion,Compression_Leggings,170,170,0,1.0,1.0
2025-02-28,SG,Toys,Fidget_Cube_Pack,118,118,0,1.0,1.0
2025-02-28,SG,Fashion,Sunglasses_UV400,193,193,0,1.0,1.0
2025-03-02,SG,Toys,Puzzle_1000pcs_Animals,183,183,0,1.0,1.0
2025-03-02,SG,Home,Cable_Management_Box,187,187,0,1.0,1.0
2025-03-03,SG,Toys,Puzzle_1000pcs_Animals,127,127,0,1.0,1.0
2025-03-04,SG,Toys,Play_Dough_Set,236,236,0,1.0,1.0
2025-03-04,SG,Beauty,Lip_Tint_Korean,426,426,0,1.0,1.0
2025-03-05,SG,Electronics,USB_Hub_7Port,166,166,0,1.0,1.0
2025-03-06,SG,Electronics,TWS_Earbuds_Pro,248,248,0,1.0,1.0
2025-03-06,SG,Toys,Slime_Kit_DIY,72,72,0,1.0,1.0
2025-03-08,SG,Electronics,TWS_Earbuds_Pro,311,311,0,1.0,1.0
2025-03-09,SG,Toys,RC_Car_Offroad,55,55,0,1.0,1.0
2025-03-13,SG,Fashion,Crossbody_Bag_Canvas,0,473,1,1.0,1.0
2025-03-14,SG,Home,Weighted_Blanket_5kg,301,301,0,1.0,1.0
2025-03-14,SG,Home,Bamboo_Cutting_Board,344,344,0,1.0,1.0
2025-03-16,SG,Electronics,SmartWatch_Basic,0,463,1,1.2667,1.0
2025-03-17,SG,Home,Silicone_Storage_Bags,206,206,0,1.4533,1.0
2025-03-17,SG,Beauty,Vitamin_C_Serum_30ml,1071,1071,0,1.5667,1.0
2025-03-18,SG,Fashion,Sneakers_Classic_White,0,349,1,1.9,1.0
2025-03-20,SG,Electronics,TWS_Earbuds_Pro,289,289,0,1.3333,1.0
2025-03-21,SG,Home,Magnetic_Spice_Rack,350,350,0,1.56,1.0
2025-03-24,SG,Beauty,Sheet_Mask_10pcs,700,700,0,1.8,1.0
2025-03-24,SG,Toys,Fidget_Cube_Pack,146,146,0,1.48,1.0
2025-03-25,SG,Toys,Building_Blocks_500pcs,248,248,0,1.5,1.384
2025-03-26,SG,Home,Aromatherapy_Diffuser,230,230,0,1.6933,1.576
2025-03-28,SG,Fashion,Casual_Tshirt_Pack3,0,2781,1,2.4,1.96
2025-03-28,SG,Fashion,Crossbody_Bag_Canvas,2428,2428,0,2.4,1.96
2025-03-28,SG,Fashion,Baseball_Cap_Logo,2165,2165,0,2.4,1.96
2025-03-29,SG,Toys,Building_Blocks_500pcs,449,449,0,1.58,1.96
2025-03-30,SG,Home,Bamboo_Cutting_Board,1324,1324,0,1.8,1.96
2025-03-30,SG,Toys,Puzzle_1000pcs_Animals,0,519,1,1.6,1.96
2025-03-31,SG,Fashion,Sneakers_Classic_White,519,519,0,2.375,1.0
2025-03-31,SG,Toys,Puzzle_1000pcs_Animals,180,180,0,1.55,1.0
2025-04-01,SG,Beauty,Vitamin_C_Serum_30ml,1733,1733,0,1.8333,1.288
2025-04-01,SG,Sports,Jump_Rope_Speed,282,282,0,1.0833,1.288
2025-04-01,SG,Home,Aromatherapy_Diffuser,155,155,0,1.6667,1.288
2025-04-01,SG,Beauty,Hair_Mask_Coconut,398,398,0,1.8333,1.288
2025-04-03,SG,Toys,Building_Blocks_500pcs,283,283,0,1.4,1.576
2025-04-06,SG,Electronics,SmartWatch_Basic,312,312,0,1.0,1.0
2025-04-07,SG,Electronics,SmartWatch_Basic,243,243,0,1.0,1.0
2025-04-07,SG,Home,Cable_Management_Box,139,139,0,1.0,1.0
2025-04-09,SG,Beauty,Sheet_Mask_10pcs,399,399,0,1.0,1.0
2025-04-10,SG,Fashion,Compression_Leggings,239,239,0,1.0,1.0
2025-04-11,SG,Fashion,Baseball_Cap_Logo,603,603,0,1.0,1.0
2025-04-11,SG,Beauty,Hair_Mask_Coconut,0,300,1,1.0,1.0
2025-04-12,SG,Electronics,LED_DeskLamp,105,105,0,1.0,1.0
2025-04-16,SG,Home,Magnetic_Spice_Rack,180,180,0,1.0,1.0
2025-04-16,SG,Electronics,USB_Hub_7Port,172,172,0,1.0,1.0
2025-04-18,SG,Toys,Play_Dough_Set,320,320,0,1.0,1.0
2025-04-21,SG,Home,Silicone_Storage_Bags,242,242,0,1.0,1.0
2025-04-22,SG,Fashion,Sunglasses_UV400,244,244,0,1.0,1.0
2025-04-22,SG,Toys,RC_Car_Offroad,62,62,0,1.0,1.0
2025-04-24,SG,Fashion,Casual_Tshirt_Pack3,608,608,0,1.0,1.0
2025-04-25,SG,Beauty,Lip_Tint_Korean,530,530,0,1.0,1.0
2025-04-27,SG,Sports,Gym_Gloves_XL,260,260,0,1.0,1.0
2025-04-29,SG,Toys,Fidget_Cube_Pack,91,91,0,1.0,1.0
2025-04-30,SG,Beauty,Hair_Mask_Coconut,155,155,0,1.0,1.0
2025-04-30,SG,Home,Silicone_Storage_Bags,0,211,1,1.0,1.0
2025-05-02,SG,Toys,Fidget_Cube_Pack,250,250,0,1.0,1.48
2025-05-02,SG,Electronics,LED_DeskLamp,182,182,0,1.0,1.48
2025-05-03,SG,Fashion,Sunglasses_UV400,619,619,0,1.0,1.72
2025-05-03,SG,Home,Aromatherapy_Diffuser,186,186,0,1.0,1.72
2025-05-05,SG,Beauty,Retinol_Night_Cream,1006,1006,0,1.0,2.2
2025-05-07,SG,Fashion,Compression_Leggings,595,595,0,1.0,2.2
2025-05-10,SG,Fashion,Compression_Leggings,264,264,0,1.0,1.0
2025-05-12,SG,Home,Weighted_Blanket_5kg,265,265,0,1.0,1.0
2025-05-15,SG,Toys,RC_Car_Offroad,57,57,0,1.0,1.0
2025-05-15,SG,Electronics,LED_DeskLamp,131,131,0,1.0,1.0
2025-05-17,SG,Sports,Yoga_Mat_6mm,62,62,0,1.0,1.0
2025-05-18,SG,Beauty,SPF50_Sunscreen_100ml,625,625,0,1.0,1.0
2025-05-20,SG,Sports,Resistance_Bands_Set,161,161,0,1.0,1.0
2025-05-20,SG,Beauty,Sheet_Mask_10pcs,391,391,0,1.0,1.0
2025-05-21,SG,Electronics,PowerBank_20000,218,218,0,1.0,1.0
2025-05-23,SG,Beauty,Vitamin_C_Serum_30ml,757,757,0,1.0,1.0
2025-05-24,SG,Beauty,SPF50_Sunscreen_100ml,788,788,0,1.0,1.0
2025-05-24,SG,Beauty,Sheet_Mask_10pcs,505,505,0,1.0,1.0
2025-05-27,SG,Beauty,Vitamin_C_Serum_30ml,773,773,0,1.0,1.0
2025-05-28,SG,Beauty,Jade_Roller_Set,334,334,0,1.0,1.0
2025-05-28,SG,Toys,Fidget_Cube_Pack,91,91,0,1.0,1.0
2025-05-28,SG,Home,Cable_Management_Box,157,157,0,1.0,1.0
2025-05-30,SG,Electronics,SmartWatch_Basic,380,380,0,1.0,1.0
2025-05-30,SG,Electronics,PowerBank_20000,376,376,0,1.0,1.0
2025-06-02,SG,Toys,RC_Car_Offroad,64,64,0,1.0,1.0
2025-06-03,SG,Fashion,Sunglasses_UV400,383,383,0,1.0,1.528
2025-06-04,SG,Beauty,Jade_Roller_Set,1275,1275,0,1.0,1.792
2025-06-05,SG,Fashion,Sunglasses_UV400,503,503,0,1.0,2.056
2025-06-05,SG,Fashion,Crossbody_Bag_Canvas,866,866,0,1.0,2.056
2025-06-06,SG,Fashion,Crossbody_Bag_Canvas,884,884,0,1.0,2.32
2025-06-07,SG,Beauty,Hair_Mask_Coconut,654,654,0,1.0,2.32
2025-06-09,SG,Sports,Gym_Gloves_XL,135,135,0,1.0,1.0
2025-06-09,SG,Beauty,SPF50_Sunscreen_100ml,455,455,0,1.0,1.0
2025-06-10,SG,Fashion,Compression_Leggings,204,204,0,1.0,1.0
2025-06-10,SG,Home,Bamboo_Cutting_Board,332,332,0,1.0,1.0
2025-06-10,SG,Sports,Gym_Gloves_XL,138,138,0,1.0,1.0
2025-06-10,SG,Fashion,Casual_Tshirt_Pack3,524,524,0,1.0,1.0
2025-06-11,SG,Fashion,Casual_Tshirt_Pack3,555,555,0,1.0,1.0
2025-06-11,SG,Toys,RC_Car_Offroad,70,70,0,1.0,1.0
2025-06-13,SG,Toys,Play_Dough_Set,334,334,0,1.0,1.0
2025-06-14,SG,Electronics,Bluetooth_Speaker_Mini,190,190,0,1.0,1.0
2025-06-15,SG,Toys,Play_Dough_Set,353,353,0,1.0,1.0
2025-06-16,SG,Toys,Building_Blocks_500pcs,118,118,0,1.0,1.0
2025-06-20,SG,Home,Aromatherapy_Diffuser,97,97,0,1.0,1.0
2025-06-20,SG,Beauty,Jade_Roller_Set,432,432,0,1.0,1.0
2025-06-20,SG,Beauty,Vitamin_C_Serum_30ml,827,827,0,1.0,1.0
2025-06-21,SG,Electronics,LED_DeskLamp,156,156,0,1.0,1.0
2025-06-21,SG,Electronics,USB_Hub_7Port,309,309,0,1.0,1.0
2025-06-22,SG,Electronics,SmartWatch_Basic,409,409,0,1.0,1.0
2025-06-22,SG,Toys,Play_Dough_Set,333,333,0,1.0,1.0
2025-06-25,SG,Electronics,SmartWatch_Basic,268,268,0,1.0,1.0
2025-06-28,SG,Sports,Jump_Rope_Speed,287,287,0,1.0,1.0
2025-06-29,SG,Electronics,Bluetooth_Speaker_Mini,189,189,0,1.0,1.0
2025-06-30,SG,Toys,Play_Dough_Set,293,293,0,1.0,1.0
2025-06-30,SG,Toys,Puzzle_1000pcs_Animals,147,147,0,1.0,1.0
2025-07-02,SG,Home,Cable_Management_Box,167,167,0,1.0,1.0
2025-07-03,SG,Beauty,Lip_Tint_Korean,360,360,0,1.0,1.0
2025-07-04,SG,Toys,Play_Dough_Set,470,470,0,1.0,1.432
2025-07-09,SG,Home,Cable_Management_Box,312,312,0,1.0,2.08
2025-07-10,SG,Electronics,Bluetooth_Speaker_Mini,181,181,0,1.0,1.0
2025-07-11,SG,Beauty,Sheet_Mask_10pcs,375,375,0,1.0,1.0
2025-07-11,SG,Toys,RC_Car_Offroad,0,90,1,1.0,1.0
2025-07-13,SG,Beauty,Lip_Tint_Korean,470,470,0,1.0,1.0
2025-07-14,SG,Fashion,Baseball_Cap_Logo,444,444,0,1.0,1.0
2025-07-15,SG,Fashion,Baseball_Cap_Logo,567,567,0,1.0,1.0
2025-07-16,SG,Toys,Play_Dough_Set,219,219,0,1.0,1.0
2025-07-20,SG,Fashion,Sunglasses_UV400,309,309,0,1.0,1.0
2025-07-24,SG,Home,Aromatherapy_Diffuser,87,87,0,1.0,1.0
2025-07-25,SG,Beauty,Vitamin_C_Serum_30ml,764,764,0,1.0,1.0
2025-07-25,SG,Home,Aromatherapy_Diffuser,115,115,0,1.0,1.0
2025-07-25,SG,Electronics,TWS_Earbuds_Pro,297,297,0,1.0,1.0
2025-07-27,SG,Home,Magnetic_Spice_Rack,799,799,0,1.0,1.0
2025-07-27,SG,Beauty,SPF50_Sunscreen_100ml,792,792,0,1.0,1.0
2025-07-28,SG,Toys,Fidget_Cube_Pack,113,113,0,1.0,1.0
2025-07-28,SG,Fashion,Casual_Tshirt_Pack3,481,481,0,1.0,1.0
2025-07-28,SG,Beauty,Lip_Tint_Korean,297,297,0,1.0,1.0
2025-07-29,SG,Home,Cable_Management_Box,174,174,0,1.0,1.0
2025-07-29,SG,Toys,Fidget_Cube_Pack,110,110,0,1.0,1.0
2025-07-31,SG,Sports,Jump_Rope_Speed,219,219,0,1.0,1.0
2025-08-02,SG,Electronics,USB_Hub_7Port,396,396,0,1.3375,1.0
2025-08-03,SG,Toys,Building_Blocks_500pcs,201,201,0,1.1875,1.0
2025-08-04,SG,Fashion,Compression_Leggings,263,263,0,1.3438,1.0
2025-08-05,SG,Sports,Jump_Rope_Speed,480,480,0,1.3,1.48
2025-08-05,SG,Electronics,TWS_Earbuds_Pro,582,582,0,1.45,1.48
2025-08-06,SG,Home,Weighted_Blanket_5kg,590,590,0,1.2438,1.72
2025-08-06,SG,Beauty,Vitamin_C_Serum_30ml,1527,1527,0,1.1625,1.72
2025-08-06,SG,Electronics,Bluetooth_Speaker_Mini,377,377,0,1.4875,1.72
2025-08-07,SG,Beauty,Sheet_Mask_10pcs,883,883,0,1.175,1.96
2025-08-07,SG,Toys,Building_Blocks_500pcs,396,396,0,1.2625,1.96
2025-08-08,SG,Toys,Fidget_Cube_Pack,405,405,0,1.2812,2.2
2025-08-09,SG,Beauty,Vitamin_C_Serum_30ml,2419,2419,0,1.2,2.2
2025-08-09,SG,Toys,Puzzle_1000pcs_Animals,777,777,0,1.3,2.2
2025-08-09,SG,Sports,Gym_Gloves_XL,513,513,0,1.4,2.2
2025-08-12,SG,Beauty,Jade_Roller_Set,340,340,0,1.0,1.0
2025-08-16,SG,Home,Silicone_Storage_Bags,353,353,0,1.0,1.0
2025-08-16,SG,Sports,Gym_Gloves_XL,200,200,0,1.0,1.0
2025-08-17,SG,Home,Weighted_Blanket_5kg,447,447,0,1.0,1.0
2025-08-20,SG,Toys,Building_Blocks_500pcs,0,182,1,1.0,1.0
2025-08-20,SG,Electronics,Bluetooth_Speaker_Mini,123,123,0,1.0,1.0
2025-08-23,SG,Beauty,Sheet_Mask_10pcs,465,465,0,1.0,1.0
2025-08-24,SG,Home,Magnetic_Spice_Rack,279,279,0,1.0,1.0
2025-08-25,SG,Beauty,Lip_Tint_Korean,351,351,0,1.0,1.0
2025-08-27,SG,Electronics,PowerBank_20000,296,296,0,1.0,1.0
2025-08-28,SG,Beauty,SPF50_Sunscreen_100ml,504,504,0,1.0,1.0
2025-08-29,SG,Toys,Slime_Kit_DIY,114,114,0,1.0,1.0
2025-08-29,SG,Sports,Yoga_Mat_6mm,61,61,0,1.0,1.0
2025-08-29,SG,Home,Aromatherapy_Diffuser,90,90,0,1.0,1.0
2025-08-30,SG,Home,Aromatherapy_Diffuser,138,138,0,1.0,1.0
2025-09-01,SG,Home,Cable_Management_Box,121,121,0,1.0,1.0
2025-09-05,SG,Home,Silicone_Storage_Bags,301,301,0,1.0,1.0
2025-09-07,SG,Beauty,Vitamin_C_Serum_30ml,2153,2153,0,1.0,2.08
2025-09-08,SG,Home,Magnetic_Spice_Rack,474,474,0,1.0,2.44
2025-09-09,SG,Toys,Slime_Kit_DIY,295,295,0,1.0,2.8
2025-09-09,SG,Electronics,USB_Hub_7Port,718,718,0,1.0,2.8
2025-09-10,SG,Fashion,Sneakers_Classic_White,752,752,0,1.0,2.8
2025-09-11,SG,Toys,Slime_Kit_DIY,326,326,0,1.0,2.8
2025-09-11,SG,Home,Cable_Management_Box,473,473,0,1.0,2.8
2025-09-15,SG,Electronics,TWS_Earbuds_Pro,234,234,0,1.0,1.0
2025-09-15,SG,Beauty,Retinol_Night_Cream,436,436,0,1.0,1.0
2025-09-20,SG,Toys,Fidget_Cube_Pack,175,175,0,1.0,1.0
2025-09-22,SG,Fashion,Sunglasses_UV400,244,244,0,1.0,1.0
2025-09-23,SG,Sports,Jump_Rope_Speed,232,232,0,1.0,1.0
2025-09-23,SG,Beauty,Sheet_Mask_10pcs,490,490,0,1.0,1.0
2025-09-26,SG,Home,Aromatherapy_Diffuser,103,103,0,1.0,1.0
2025-09-29,SG,Home,Magnetic_Spice_Rack,207,207,0,1.0,1.0
2025-09-30,SG,Fashion,Crossbody_Bag_Canvas,558,558,0,1.0,1.0
2025-10-04,SG,Home,Silicone_Storage_Bags,266,266,0,1.0,1.0
2025-10-04,SG,Beauty,Hair_Mask_Coconut,0,342,1,1.0,1.0
2025-10-04,SG,Sports,Yoga_Mat_6mm,75,75,0,1.0,1.0
2025-10-06,SG,Beauty,Jade_Roller_Set,470,470,0,1.5333,1.0
2025-10-07,SG,Electronics,Webcam_HD1080,399,399,0,1.2267,1.624
2025-10-07,SG,Fashion,Compression_Leggings,770,770,0,1.68,1.624
2025-10-07,SG,Electronics,USB_Hub_7Port,584,584,0,1.2267,1.624
2025-10-09,SG,Beauty,Jade_Roller_Set,1485,1485,0,1.6333,2.248
2025-10-09,SG,Beauty,Hair_Mask_Coconut,856,856,0,1.6333,2.248
2025-10-10,SG,Fashion,Compression_Leggings,1371,1371,0,1.8,2.56
2025-10-12,SG,Toys,Slime_Kit_DIY,481,481,0,1.3667,2.56
2025-10-13,SG,Toys,Slime_Kit_DIY,261,261,0,1.3833,2.56
2025-10-14,SG,Home,Silicone_Storage_Bags,347,347,0,1.72,1.0
2025-10-14,SG,Electronics,TWS_Earbuds_Pro,352,352,0,1.32,1.0
2025-10-15,SG,Fashion,Crossbody_Bag_Canvas,943,943,0,2.0,1.0
2025-10-16,SG,Fashion,Crossbody_Bag_Canvas,1188,1188,0,2.04,1.0
2025-10-17,SG,Toys,Slime_Kit_DIY,190,190,0,1.45,1.0
2025-10-19,SG,Sports,Resistance_Bands_Set,573,573,0,1.0,1.0
2025-10-19,SG,Sports,Jump_Rope_Speed,316,316,0,1.0,1.0
2025-10-20,SG,Home,Cable_Management_Box,0,318,1,1.9,1.0
2025-10-23,SG,Fashion,Casual_Tshirt_Pack3,1170,1170,0,1.75,1.0
2025-10-25,SG,Beauty,Sheet_Mask_10pcs,559,559,0,1.0,1.0
2025-10-25,SG,Home,Magnetic_Spice_Rack,344,344,0,1.0,1.0
2025-10-28,SG,Beauty,Lip_Tint_Korean,502,502,0,1.0,1.0
2025-10-29,SG,Electronics,Bluetooth_Speaker_Mini,201,201,0,1.0,1.0
2025-10-30,SG,Home,Silicone_Storage_Bags,282,282,0,1.0,1.0
2025-10-30,SG,Home,Magnetic_Spice_Rack,244,244,0,1.0,1.0
2025-10-31,SG,Home,Aromatherapy_Diffuser,104,104,0,1.0,1.0
2025-11-01,SG,Sports,Jump_Rope_Speed,252,252,0,1.0,1.0
2025-11-01,SG,Beauty,Lip_Tint_Korean,617,617,0,1.0,1.0
2025-11-01,SG,Electronics,PowerBank_20000,512,512,0,1.0,1.0
2025-11-01,SG,Sports,Foam_Roller_Grid,189,189,0,1.0,1.0
2025-11-02,SG,Electronics,TWS_Earbuds_Pro,364,364,0,1.0,1.0
2025-11-02,SG,Toys,Building_Blocks_500pcs,940,940,0,1.0,1.0
2025-11-03,SG,Fashion,Sunglasses_UV400,309,309,0,1.0,1.0
2025-11-04,SG,Sports,Jump_Rope_Speed,136,136,0,1.0,1.0
2025-11-05,SG,Home,Aromatherapy_Diffuser,185,185,0,1.0,1.0
2025-11-08,SG,Beauty,SPF50_Sunscreen_100ml,1780,1780,0,1.0,2.2
2025-11-08,SG,Toys,Puzzle_1000pcs_Animals,682,682,0,1.0,2.2
2025-11-08,SG,Home,Weighted_Blanket_5kg,880,880,0,1.0,2.2
2025-11-09,SG,Electronics,PowerBank_20000,1465,1465,0,1.0,2.8
2025-11-11,SG,Electronics,LED_DeskLamp,493,493,0,1.0,4.0
2025-11-11,SG,Toys,Building_Blocks_500pcs,850,850,0,1.0,4.0
2025-11-11,SG,Toys,Fidget_Cube_Pack,544,544,0,1.0,4.0
2025-11-12,SG,Sports,Jump_Rope_Speed,1020,1020,0,1.0,4.0
2025-11-14,SG,Beauty,Jade_Roller_Set,2105,2105,0,1.0,4.0
2025-11-15,SG,Beauty,SPF50_Sunscreen_100ml,917,917,0,1.0,1.0
2025-11-15,SG,Toys,Building_Blocks_500pcs,267,267,0,1.0,1.0
2025-11-16,SG,Sports,Foam_Roller_Grid,359,359,0,1.0,1.0
2025-11-16,SG,Electronics,PowerBank_20000,480,480,0,1.0,1.0
2025-11-17,SG,Electronics,Bluetooth_Speaker_Mini,158,158,0,1.0,1.0
2025-11-20,SG,Toys,Slime_Kit_DIY,162,162,0,1.0,1.0
2025-11-21,SG,Home,Weighted_Blanket_5kg,398,398,0,1.0,1.0
2025-11-22,SG,Beauty,Vitamin_C_Serum_30ml,1110,1110,0,1.0,1.0
2025-11-22,SG,Electronics,SmartWatch_Basic,479,479,0,1.0,1.0
2025-11-24,SG,Fashion,Casual_Tshirt_Pack3,458,458,0,1.0,1.0
2025-11-25,SG,Sports,Jump_Rope_Speed,229,229,0,1.0,1.0
2025-11-25,SG,Electronics,TWS_Earbuds_Pro,289,289,0,1.0,1.0
2025-11-26,SG,Electronics,LED_DeskLamp,145,145,0,1.0,1.0
2025-11-27,SG,Toys,Puzzle_1000pcs_Animals,249,249,0,1.0,1.0
2025-11-27,SG,Toys,Fidget_Cube_Pack,0,188,1,1.0,1.0
2025-11-27,SG,Sports,Jump_Rope_Speed,0,242,1,1.0,1.0
2025-11-29,SG,Home,Aromatherapy_Diffuser,0,147,1,1.0,1.0
2025-12-05,SG,Electronics,TWS_Earbuds_Pro,685,685,0,1.6545,1.0
2025-12-06,SG,Home,Aromatherapy_Diffuser,258,258,0,1.3409,1.0
2025-12-08,SG,Toys,Slime_Kit_DIY,365,365,0,2.2273,1.0
2025-12-08,SG,Beauty,Sheet_Mask_10pcs,450,450,0,1.4909,1.0
2025-12-11,SG,Home,Magnetic_Spice_Rack,1461,1461,0,1.4091,2.92
2025-12-11,SG,Fashion,Compression_Leggings,1408,1408,0,1.5455,2.92
2025-12-11,SG,Fashion,Baseball_Cap_Logo,2503,2503,0,1.5455,2.92
2025-12-11,SG,Sports,Foam_Roller_Grid,603,603,0,1.2727,2.92
2025-12-11,SG,Sports,Gym_Gloves_XL,0,646,1,1.2727,2.92
2025-12-12,SG,Sports,Yoga_Mat_6mm,172,172,0,1.2818,3.4
2025-12-13,SG,Beauty,SPF50_Sunscreen_100ml,5644,5644,0,1.5818,3.4
2025-12-14,SG,Fashion,Sneakers_Classic_White,1781,1781,0,1.6,3.4
2025-12-16,SG,Fashion,Crossbody_Bag_Canvas,826,826,0,1.6364,1.0
2025-12-17,SG,Fashion,Baseball_Cap_Logo,913,913,0,1.6545,1.0
2025-12-20,SG,Beauty,Hair_Mask_Coconut,574,574,0,1.7091,1.0
2025-12-22,SG,Toys,Building_Blocks_500pcs,675,675,0,2.8636,1.0
2025-12-22,SG,Beauty,Jade_Roller_Set,598,598,0,1.7455,1.0
2025-12-27,SG,Beauty,SPF50_Sunscreen_100ml,1588,1588,0,1.6667,1.0
2025-12-28,SG,Beauty,Vitamin_C_Serum_30ml,1557,1557,0,1.6,1.0
2025-12-29,SG,Fashion,Baseball_Cap_Logo,983,983,0,1.5333,1.0
2025-12-31,SG,Toys,Puzzle_1000pcs_Animals,387,387,0,1.0,1.0
2025-12-31,SG,Sports,Yoga_Mat_6mm,52,52,0,1.0,1.0
2023-01-04,TH,Fashion,Sneakers_Classic_White,0,94,1,1.75,1.0
2023-01-04,TH,Home,Weighted_Blanket_5kg,122,122,0,1.375,1.0
2023-01-04,TH,Toys,Play_Dough_Set,32,32,0,1.45,1.0
2023-01-04,TH,Toys,Building_Blocks_500pcs,93,93,0,1.45,1.0
2023-01-04,TH,Beauty,Hair_Mask_Coconut,0,397,1,1.6,1.0
2023-01-05,TH,Toys,Play_Dough_Set,39,39,0,1.4,1.0
2023-01-08,TH,Sports,Yoga_Mat_6mm,141,141,0,1.0,1.0
2023-01-09,TH,Home,Bamboo_Cutting_Board,23,23,0,1.0,1.0
2023-01-09,TH,Toys,Slime_Kit_DIY,77,77,0,1.0,1.0
2023-01-10,TH,Beauty,Jade_Roller_Set,171,171,0,1.0,1.0
2023-01-13,TH,Fashion,Sneakers_Classic_White,44,44,0,1.0,1.0
2023-01-16,TH,Beauty,Sheet_Mask_10pcs,118,118,0,1.0,1.0
2023-01-16,TH,Fashion,Compression_Leggings,126,126,0,1.0,1.0
2023-01-18,TH,Sports,Gym_Gloves_XL,69,69,0,1.0,1.0
2023-01-19,TH,Home,Cable_Management_Box,54,54,0,1.0,1.0
2023-01-23,TH,Beauty,Retinol_Night_Cream,237,237,0,1.0,1.0
2023-01-25,TH,Electronics,Webcam_HD1080,76,76,0,1.0,1.0
2023-01-25,TH,Toys,Play_Dough_Set,24,24,0,1.0,1.0
2023-01-26,TH,Beauty,Jade_Roller_Set,175,175,0,1.0,1.0
2023-01-26,TH,Electronics,USB_Hub_7Port,151,151,0,1.0,1.0
2023-01-27,TH,Electronics,Webcam_HD1080,61,61,0,1.0,1.0
2023-01-28,TH,Fashion,Sunglasses_UV400,195,195,0,1.0,1.0
2023-01-29,TH,Home,Weighted_Blanket_5kg,108,108,0,1.0,1.0
2023-01-31,TH,Beauty,Hair_Mask_Coconut,234,234,0,1.0,1.0
2023-02-05,TH,Fashion,Compression_Leggings,114,114,0,1.0,1.0
2023-02-07,TH,Electronics,Webcam_HD1080,124,124,0,1.0,1.0
2023-02-08,TH,Beauty,Jade_Roller_Set,170,170,0,1.0,1.0
2023-02-08,TH,Home,Weighted_Blanket_5kg,88,88,0,1.0,1.0
2023-02-09,TH,Home,Bamboo_Cutting_Board,27,27,0,1.0,1.0
2023-02-10,TH,Sports,Jump_Rope_Speed,76,76,0,1.0,1.0
2023-02-13,TH,Toys,Puzzle_1000pcs_Animals,74,74,0,1.0,1.0
2023-02-14,TH,Electronics,SmartWatch_Basic,77,77,0,1.0,1.0
2023-02-14,TH,Toys,Play_Dough_Set,22,22,0,1.0,1.0
2023-02-15,TH,Sports,Gym_Gloves_XL,66,66,0,1.0,1.0
2023-02-16,TH,Electronics,Bluetooth_Speaker_Mini,87,87,0,1.0,1.0
2023-02-18,TH,Fashion,Baseball_Cap_Logo,119,119,0,1.0,1.0
2023-02-21,TH,Fashion,Crossbody_Bag_Canvas,0,83,1,1.0,1.0
2023-02-22,TH,Electronics,USB_Hub_7Port,130,130,0,1.0,1.0
2023-02-23,TH,Toys,Puzzle_1000pcs_Animals,0,66,1,1.0,1.0
2023-03-02,TH,Toys,Play_Dough_Set,33,33,0,1.0,1.0
2023-03-04,TH,Sports,Gym_Gloves_XL,108,108,0,1.0,1.0
2023-03-11,TH,Beauty,Lip_Tint_Korean,87,87,0,1.0,1.0
2023-03-12,TH,Toys,Puzzle_1000pcs_Animals,133,133,0,1.0,1.0
2023-03-14,TH,Beauty,Lip_Tint_Korean,67,67,0,1.0,1.0
2023-03-15,TH,Toys,Puzzle_1000pcs_Animals,76,76,0,1.0,1.0
2023-03-15,TH,Fashion,Compression_Leggings,122,122,0,1.0,1.0
2023-03-15,TH,Beauty,Sheet_Mask_10pcs,152,152,0,1.0,1.0
2023-03-17,TH,Electronics,SmartWatch_Basic,89,89,0,1.0,1.0
2023-03-17,TH,Home,Weighted_Blanket_5kg,118,118,0,1.0,1.0
2023-03-18,TH,Fashion,Sneakers_Classic_White,59,59,0,1.0,1.0
